id,first_name,last_name,player_type,active,bats,throws,birth_year,bbref_id,mlb_id,bp_id,cbs_id,espn_id,fg_id
gonzami02,Michael,Gonzalez,p,1,r,l,1978,gonzami02,283166,31549,2120491,5642,1794
gonzami04,Miguel,Gonzalez,h,1,r,r,1990,gonzami04,544838,60082,1732742,30599,4049
gonzami03,Miguel,Gonzalez,p,1,r,r,1984,gonzami03,456068,47476,1208713,29310,7024
gonzami05,Miguel Alfredo,Gonzalez,p,1,r,r,1986,gonzami05,646057,101994,2074923,33093,15675
gonzara01,Rayan,Gonzalez,p,1,r,r,1990,,543234,99618,2443486,36065,sa455370
gonzase01,Severino,Gonzalez,p,1,r,r,1992,gonzase01,605894,69116,2117132,33238,14697
goodrni01,Niko,Goodrum,h,1,s,r,1992,goodrni01,592348,67002,2118848,32524,12092
goodwbr01,Brian,Goodwin,h,1,l,r,1990,goodwbr01,571718,70764,1947845,32174,12858
goodyni01,Nick,Goody,p,1,r,r,1991,goodyni01,580792,100191,2040764,32646,13685
gordoal01,Alex,Gordon,h,1,l,r,1984,gordoal01,460086,52054,593271,28636,5209
gordode01,Dee,Gordon,h,1,l,r,1988,gordode01,543829,58880,1667054,30726,8203
gordoni01,Nick,Gordon,h,1,l,r,1995,,,,,,
gorete01,Terrance,Gore,h,1,r,r,1991,gorete01,605253,69538,2146190,33632,13658
gorzeto01,Tom,Gorzelanny,p,1,r,l,1982,gorzeto01,452733,45530,566069,6449,6244
gosean01,Anthony,Gose,h,1,l,l,1990,gosean01,543238,57905,1758976,31048,5097
gosewtu01,Tuffy,Gosewisch,h,1,r,r,1983,gosewtu01,488912,49364,1447029,29669,5277
gosseph01,Phil,Gosselin,h,1,r,r,1988,gosseph01,594838,67762,1804763,31222,10953
gosseda01,Daniel,Gossett,p,1,r,r,1992,gosseda01,605254,70888,2453282,36078,16164
gotttr01,Trevor,Gott,p,1,r,r,1992,gotttr01,641627,102601,2165523,33614,15046
gracema02,Matt,Grace,p,1,l,l,1988,gracema02,594840,67764,2159738,33641,11449
grahajr01,J.R.,Graham,p,1,r,r,1990,grahajr01,543242,70305,1947817,32125,12042
grahaty01,Tyler,Graham,h,1,r,r,1984,grahaty01,488917,51782,1603024,29739,6220
grandya01,Yasmani,Grandal,h,1,s,r,1988,grandya01,518735,65870,1765807,30950,11368
grandcu01,Curtis,Granderson,h,1,l,r,1981,grandcu01,434158,36252,393076,6125,4747
graniza01,Zach,Granite,h,1,l,l,1992,graniza01,643335,103380,2227622,35560,15343
grateju01,Juan,Graterol,h,1,r,r,1989,grateju01,492802,51220,2052587,33019,5398
graveke01,Kendall,Graveman,p,1,r,r,1990,graveke01,608665,102077,2146204,33636,15514
grayjo02,Jon,Gray,p,1,r,r,1991,grayjo02,592351,68564,2066291,33203,14916
grayso01,Sonny,Gray,p,1,r,r,1989,grayso01,543243,70306,1894635,32082,12768
greench03,Chad,Green,p,1,l,r,1991,greench03,643338,68565,2118874,33325,15552
greengr01,Grant,Green,h,1,r,r,1987,greengr01,502205,59285,1727684,30430,10053
greenni01,Nick,Green,h,1,r,r,1978,greenni01,407797,36288,225364,,1502
greenta01,Taylor,Green,h,1,l,r,1986,greenta01,488919,51783,1623770,29405,9147
greensh02,Shane,Greene,p,1,r,r,1988,greensh02,572888,60907,2040765,32704,10756
greenty02,Tyler,Greene,h,1,r,r,1983,greenty02,460022,47770,1654336,30027,4675
greenni02,Nick,Greenwood,p,1,r,l,1987,greenni02,572889,60247,1759017,32057,8182
gregelu01,Luke,Gregerson,p,1,l,r,1984,gregelu01,502381,50258,1604111,30276,4090
greggke01,Kevin,Gregg,p,1,r,r,1978,greggke01,276514,36308,174914,5641,1793
gregojo01,Joan,Gregorio,p,1,r,r,1992,,593340,67187,2118142,33294,sa547815
gregodi01,Didi,Gregorius,h,1,l,r,1990,gregodi01,544369,58809,1810724,31376,6012
greinza01,Zack,Greinke,p,1,r,r,1983,greinza01,425844,31734,390851,5883,1943
grichra01,Randal,Grichuk,h,1,r,r,1991,grichra01,545341,60408,1745354,31399,10243
griffaj01,A.J.,Griffin,p,1,r,r,1988,griffaj01,456167,65757,1974327,32559,11132
grillja01,Jason,Grilli,p,1,r,r,1976,grillja01,276351,17096,25049,4350,521
grimmju01,Justin,Grimm,p,1,r,r,1988,grimmju01,518748,68390,1989422,31753,11720
grishtr01,Trent,Grisham,h,1,l,l,1996,,,,,,
groomja01,Jason,Groome,p,1,l,l,1998,,,,,,
grossro01,Robbie,Grossman,h,1,s,l,1989,grossro01,543257,57919,1670950,31385,5254
grubeja01,Jarrett,Grube,p,1,r,r,1981,grubeja01,459439,47833,1927275,32091,7553
gsellro01,Robert,Gsellman,p,1,r,r,1993,gsellro01,607229,70551,2210220,34872,13696
guaipma01,Mayckol,Guaipe,p,1,r,r,1990,guaipma01,515052,56393,2159841,33607,11663
guduare01,Reymin,Guduan,p,1,l,l,1992,guduare01,594056,67656,2228446,35836,13058
guerrde01,Deolis,Guerra,p,1,r,r,1989,guerrde01,500610,51574,1262688,29430,8410
guerrja02,Javier,Guerra,h,1,l,r,1995,,642770,103260,2171863,34675,sa736916
guerrja01,Javy,Guerra,p,1,r,r,1985,guerrja01,457915,47851,1725471,30505,7407
guerrju02,Junior,Guerra,p,1,r,r,1985,guerrju02,448855,47850,2171701,34241,5702
guerral01,Alex,Guerrero,h,1,r,r,1986,guerral01,648717,53590,2106651,33096,15670
guerrga01,Gabby,Guerrero,h,1,r,r,1993,,602115,69465,2053475,33240,sa596948
guerrta01,Tayron,Guerrero,p,1,r,r,1991,guerrta01,594027,67641,2159842,33654,11691
guerrvl02,Vladimir,Guerrero Jr.,h,1,r,r,1999,,,,,,
guerrma02,Matt,Guerrier,p,1,r,r,1978,guerrma02,407825,31551,181983,5998,2061
guerrta02,Taylor,Guerrieri,p,1,r,r,1992,,605260,70761,1894639,32167,sa597787
guilmpr01,Preston,Guilmet,p,1,r,r,1987,guilmpr01,543258,59997,2040032,31799,7303
gunkejo01,Joe,Gunkel,p,1,r,r,1991,,641646,102607,2226884,35306,sa738176
gurkaja01,Jason,Gurka,p,1,l,l,1988,gurkaja01,543261,57923,2048653,32892,8007
gurrilo01,Lourdes,Gurriel,h,1,r,r,1993,,666971,109138,2431991,36040,
gourryu01,Yulieski,Gurriel,h,1,r,r,1984,gourryu01,493329,51408,2250236,36006,19198
gustaja01,Jandel,Gustave,p,1,r,r,1992,gustaja01,594311,67687,2161564,33665,14665
guthrje01,Jeremy,Guthrie,p,1,r,r,1979,guthrje01,425386,45312,390771,5370,2072
gutiefr01,Franklin,Gutierrez,h,1,r,r,1983,gutiefr01,429711,36436,392462,6408,3255
gutieju01,Juan,Gutierrez,p,1,r,r,1983,gutieju01,434641,47699,533053,28857,3265
guyerbr01,Brandon,Guyer,h,1,r,r,1986,guyerbr01,446386,57379,1669646,30708,2636
guzmafr01,Freddy,Guzman,h,1,s,r,1983,guzmafr01,430686,45376,448932,6065,2162
guzmaje01,Jesus,Guzman,h,1,r,r,1984,guzmaje01,461882,45422,1104372,30108,3118
guzmaro01,Ronald,Guzman,h,1,l,l,1994,,608597,100281,2053476,33241,sa659670
gwynnto02,Tony,Gwynn Jr.,h,1,l,r,1982,gwynnto02,448242,45423,489849,28516,6141
gyorkje01,Jedd,Gyorko,h,1,r,r,1988,gyorkje01,576397,66729,1811464,31402,10816
haaseer01,Eric,Haase,h,1,r,r,1992,,606992,70516,,,
haderjo01,Josh,Hader,p,1,l,l,1994,haderjo01,623352,101384,2044482,32760,14212
hafnetr01,Travis,Hafner,h,1,l,r,1977,hafnetr01,400098,1264,223614,4752,1573
hagadni01,Nick,Hagadone,p,1,l,l,1986,hagadni01,444935,53610,1731942,29992,1351
hagenbr01,Bradin,Hagens,p,1,r,r,1989,hagenbr01,543266,60000,2044245,32743,7422
haguema01,Matt,Hague,h,1,r,r,1985,haguema01,518755,57930,1808385,31323,7772
hahnje01,Jesse,Hahn,p,1,r,r,1989,hahnje01,534910,68419,2053477,33108,13287
hairssc01,Scott,Hairston,h,1,r,r,1980,hairssc01,430668,31426,393032,5401,1926
haleda02,David,Hale,p,1,r,r,1987,haleda02,571735,59653,2027390,32601,9756
haleyju01,Justin,Haley,p,1,r,r,1991,haleyju01,595234,68879,2227897,35045,13572
haleytr01,Trey,Haley,p,1,r,r,1990,,543270,57934,2027430,32609,sa456039
hallco01,Cody,Hall,p,1,r,r,1988,hallco01,595235,68880,2121073,33655,12232
haltose01,Sean,Halton,h,1,r,r,1987,haltose01,488936,59225,1803885,31157,9853
hamelco01,Cole,Hamels,p,1,l,l,1983,hamelco01,430935,45534,479065,6216,4972
hamilbi02,Billy,Hamilton,h,1,s,r,1990,hamilbi02,571740,59654,1799465,31042,10199
hamiljo03,Josh,Hamilton,h,1,l,l,1981,hamiljo03,285078,31647,174916,4652,1875
hammeja01,Jason,Hammel,p,1,r,r,1982,hammeja01,434628,36564,533001,6480,4538
handbr01,Brad,Hand,p,1,l,l,1990,handbr01,543272,57938,1795804,31077,9111
handdo01,Donovan,Hand,p,1,r,r,1986,handdo01,518764,57222,1804108,31185,8728
hanigry01,Ryan,Hanigan,h,1,r,r,1980,hanigry01,452672,36585,585641,28899,4952
hanigmi01,Mitch,Haniger,h,1,r,r,1990,hanigmi01,571745,99914,2044502,32771,14274
hannaja01,Jack,Hannahan,h,1,l,r,1980,hannaja01,435219,31742,292452,28468,3692
hanneja01,Jacob,Hannemann,h,1,l,l,1991,hanneja01,595238,68883,2121098,33491,15644
hanrajo01,Joel,Hanrahan,p,1,r,r,1981,hanrajo01,430629,31445,448935,28715,2186
hansoal01,Alen,Hanson,h,1,s,r,1992,hansoal01,593700,67472,1992535,32560,12926
hansoto01,Tommy,Hanson,p,1,r,r,1986,hansoto01,462102,52080,1616925,30191,9129
happia01,Ian,Happ,h,1,s,r,1994,happia01,664023,105437,2184356,34945,17919
happja01,J.A.,Happ,p,1,l,l,1982,happja01,457918,46084,1184317,28817,7410
haranaa01,Aaron,Harang,p,1,r,r,1978,haranaa01,421685,932,306411,5181,1451
hardiju01,Junior,Harding,p,1,r,r,1996,,656501,109977,,,
hardybl01,Blaine,Hardy,p,1,l,l,1987,hardybl01,543278,57948,1741050,30815,6499
hardyjj01,J.J.,Hardy,h,1,r,r,1982,hardyjj01,429666,31369,292125,5908,3797
harenda01,Dan,Haren,p,1,r,r,1980,harenda01,429717,31384,400617,5565,1757
harpebr03,Bryce,Harper,h,1,l,r,1992,harpebr03,547180,66018,1765813,30951,11579
harpery01,Ryne,Harper,p,1,r,r,1989,,607560,70044,2119059,33333,sa599485
harrelu01,Lucas,Harrell,p,1,s,r,1985,harrelu01,449173,47836,1392899,29937,7541
harribr01,Brendan,Harris,h,1,r,r,1980,harribr01,430593,31407,392185,6022,2178
harrimi03,Mitch,Harris,p,1,r,r,1985,harrimi03,518771,99445,2050722,32974,4530
harriwi10,Will,Harris,p,1,r,r,1984,harriwi10,501789,51032,2002040,32566,3192
harriwi02,Willie,Harris,h,1,l,r,1978,harriwi02,407483,1536,182246,4949,236
harrijo05,Josh,Harrison,h,1,r,r,1987,harrijo05,543281,57951,1670494,30934,8202
harrima01,Matt,Harrison,p,1,l,l,1985,harrima01,457448,47870,1208715,28965,5551
hartco01,Corey,Hart,h,1,r,r,1982,hartco01,430611,31370,448407,5973,1945
hartdo01,Donnie,Hart,p,1,l,l,1990,hartdo01,643354,103391,2170700,35125,15306
harvema01,Matt,Harvey,p,1,r,r,1989,harvema01,518774,68391,1765811,31214,11713
hassaal01,Alex,Hassan,h,1,r,r,1988,hassaal01,572910,60258,1740944,30770,9959
hatchch02,Chris,Hatcher,p,1,r,r,1985,hatchch02,501822,51061,1473576,30648,3299
hathast01,Steve,Hathaway,p,1,l,l,1990,hathast01,643355,103392,2226903,35315,15293
hatlema01,Marcus,Hatley,p,1,r,r,1988,hatlema01,502281,57389,1958106,32287,4002
hauscmi01,Mike,Hauschild,p,1,r,r,1990,hauscmi01,623434,101435,2228209,35763,14033
hawkila01,LaTroy,Hawkins,p,1,r,r,1972,hawkila01,115629,1476,7696,3176,729
hayesbr01,Brett,Hayes,h,1,r,r,1984,hayesbr01,451109,47723,583305,29769,4293
hayesdr01,Drew,Hayes,p,1,r,r,1987,hayesdr01,502457,65827,1963324,32492,10528
haysau01,Austin,Hays,h,1,r,r,1995,haysau01,669720,107930,2507192,36928,19363
hazelje01,Jeremy,Hazelbaker,h,1,l,r,1987,hazelje01,571757,59656,1740945,30654,9399
headlch01,Chase,Headley,h,1,s,r,1984,headlch01,452104,47736,1103791,28809,4720
healyry01,Ryon,Healy,h,1,r,r,1992,healyry01,592387,102034,2170386,33970,15447
heanean01,Andrew,Heaney,p,1,l,l,1991,heanean01,571760,99874,2036439,32672,15423
heathde01,Deunte,Heath,p,1,r,r,1985,heathde01,445177,53658,1810104,31350,7371
heathsl01,Slade,Heathcott,h,1,l,l,1990,heathsl01,571761,59658,1745355,31667,10336
hechaad01,Adeiny,Hechavarria,h,1,r,r,1989,hechaad01,588751,66810,1744722,31049,10459
hedgeau01,Austin,Hedges,h,1,r,r,1992,hedgeau01,595978,70397,1947852,32168,12976
hefneje01,Jeremy,Hefner,p,1,r,r,1986,hefneje01,458550,53661,1741379,30870,1989
heisech01,Chris,Heisey,h,1,r,r,1984,heisech01,502317,50228,1603026,30519,3978
hellebe01,Ben,Heller,p,1,r,r,1991,hellebe01,621294,102138,2228458,34699,15100
hellije01,Jeremy,Hellickson,p,1,r,r,1987,hellije01,476451,46155,1619226,30506,4371
hellwjo01,Johnny,Hellweg,p,1,r,r,1988,hellwjo01,518782,57958,1915035,31839,10065
hembrhe01,Heath,Hembree,p,1,r,r,1989,hembrhe01,592390,67011,1937568,31840,11632
hendeji01,Jim,Henderson,p,1,l,r,1982,hendeji01,449104,47758,1803887,31169,6653
hendrky01,Kyle,Hendricks,p,1,r,r,1989,hendrky01,543294,69172,2108023,33173,12049
hendrli01,Liam,Hendriks,p,1,r,r,1989,hendrli01,521230,56426,1756629,31755,3548
heredgu01,Guillermo,Heredia,h,1,r,l,1991,heredgu01,628338,102267,2221896,35050,18721
hermije01,Jeremy,Hermida,h,1,l,r,1984,hermije01,435181,36858,393586,6199,7208
hernaar01,Ariel,Hernandez,p,1,r,r,1992,hernaar01,554374,66189,2413941,36039,15603
hernace02,Cesar,Hernandez,h,1,s,r,1990,hernace02,514917,56444,1784924,31130,10556
hernada01,David,Hernandez,p,1,r,r,1985,hernada01,456696,47804,1630080,30058,4259
hernaen02,Enrique,Hernandez,h,1,r,r,1991,hernaen02,571771,59660,1810385,31358,10472
hernafe02,Felix,Hernandez,p,1,r,r,1986,hernafe02,433587,45536,541516,6194,4772
hernago01,Gorkys,Hernandez,h,1,r,r,1987,hernago01,491676,51885,1599715,29550,4146
hernama02,Marco,Hernandez,h,1,l,r,1992,hernama02,593523,67342,2120657,33431,13154
hernaos01,Oscar,Hernandez,h,1,r,r,1993,hernaos01,591712,66875,2118148,33296,13490
hernape02,Pedro,Hernandez,p,1,l,l,1989,hernape02,517060,57590,1915103,32040,4578
hernara02,Ramon,Hernandez,h,1,r,r,1976,hernara02,150421,936,21581,4097,918
carmofa01,Roberto,Hernandez,p,1,r,r,1980,carmofa01,433584,33548,533051,6356,3273
hernate01,Teoscar,Hernandez,h,1,r,r,1992,hernate01,606192,69667,2119659,33377,13066
herredi01,Dilson,Herrera,h,1,r,r,1994,herredi01,599096,69012,2118134,33091,14335
herreel01,Elian,Herrera,h,1,s,r,1985,herreel01,467070,49824,1803324,31165,5432
herrejo03,Jonathan,Herrera,h,1,s,r,1984,herrejo03,468406,47843,1102926,29119,4182
herreke01,Kelvin,Herrera,p,1,r,r,1989,herreke01,516969,56449,1897843,32029,6033
herreod01,Odubel,Herrera,h,1,l,r,1991,herreod01,546318,66013,2046496,32868,11476
herrero01,Ronald,Herrera,p,1,r,r,1995,herrero01,622703,101113,2444668,35012,15688
herrero02,Rosell,Herrera,h,1,s,r,1992,,594011,67626,2090427,33103,sa547996
herreyo01,Yoslan,Herrera,p,1,r,r,1981,herreyo01,506648,53698,1186059,28635,7759
herrmch01,Chris,Herrmann,h,1,l,r,1987,herrmch01,543302,60002,1794325,31998,9284
herrmfr01,Frank,Herrmann,p,1,l,r,1984,herrmfr01,497807,51501,1732485,30522,7960
hesslke01,Keith,Hessler,p,1,l,l,1989,hesslke01,594857,68767,1962288,32459,12220
hestejo01,John,Hester,h,1,r,r,1983,hestejo01,452105,52534,1603027,29788,877
hestoch01,Chris,Heston,p,1,r,r,1988,hestoch01,518790,59332,1982197,32611,10302
heywaja01,Jason,Heyward,h,1,l,l,1989,heywaja01,518792,57396,1611138,29551,4940
hicksaa01,Aaron,Hicks,h,1,s,r,1989,hicksaa01,543305,57967,1669559,31253,5297
hicksbr01,Brandon,Hicks,h,1,r,r,1985,hicksbr01,518794,56450,1599170,29552,4003
hicksjo02,John,Hicks,h,1,r,r,1989,hicksjo02,543308,70307,1956975,32255,12547
higasky01,Kyle,Higashioka,h,1,r,r,1990,higasky01,543309,57969,1735742,30545,5517
hildetr01,Trevor,Hildenberger,p,1,r,r,1990,hildetr01,657610,105121,2794535,35902,17002
hillaa01,Aaron,Hill,h,1,r,r,1982,hillaa01,431094,45430,484952,6190,6104
hillko01,Koyie,Hill,h,1,s,r,1979,hillko01,425542,31446,288961,5385,1829
hillri01,Rich,Hill,p,1,l,l,1980,hillri01,448179,36959,555244,6321,4806
hillsh01,Shawn,Hill,p,1,r,r,1981,hillsh01,429718,36960,448409,5993,1882
hillta01,Taylor,Hill,p,1,r,r,1989,hillta01,592398,68579,2119329,33382,12515
hinojda01,Dalier,Hinojosa,p,1,r,r,1986,hinojda01,648737,103731,2118087,33275,15671
kangju01,Jung,Ho Kang,h,1,r,r,1987,kangju01,628356,102282,2166699,33689,17182
parkby01,Byung,Ho Park,h,1,r,r,1986,parkby01,666560,107188,2210864,34839,18497
hochelu01,Luke,Hochevar,p,1,r,r,1983,hochelu01,460024,52047,1116600,28643,6943
hoeslj01,L.J.,Hoes,h,1,r,r,1990,hoeslj01,543321,57979,1910547,32090,6656
hoffmje02,Jeff,Hoffman,p,1,r,r,1993,hoffmje02,656546,105425,2135606,33841,17432
holadbr01,Bryan,Holaday,h,1,r,r,1987,holadbr01,592407,67016,1794307,31961,11287
holdejo02,Jonathan,Holder,p,1,r,r,1993,holdejo02,656547,104803,2264741,36035,16588
holdzjo01,John,Holdzkom,p,1,r,r,1987,holdzjo01,458720,52034,2146195,33634,9392
hollade01,Derek,Holland,p,1,s,l,1986,hollade01,502706,56468,1630081,30148,4141
hollagr01,Greg,Holland,p,1,r,r,1985,hollagr01,518813,57708,1758975,30945,7196
hollama01,Mario,Hollands,p,1,l,l,1988,hollama01,571786,66555,2113490,31850,10504
hollima01,Matt,Holliday,h,1,r,r,1980,hollima01,407812,37052,181555,5940,1873
holmbda01,David,Holmberg,p,1,r,l,1991,holmbda01,571787,59663,1758979,31594,7725
holmecl01,Clay,Holmes,p,1,r,r,1993,,605280,70822,2044540,32827,sa598167
holtbr01,Brock,Holt,h,1,l,r,1988,holtbr01,571788,59664,1741211,30841,9345
holtty01,Tyler,Holt,h,1,r,r,1989,holtty01,534627,65939,2043939,31754,11391
honeybr01,Brent,Honeywell,p,1,r,r,1995,,,,,,
hoodde01,Destin,Hood,h,1,r,r,1990,hoodde01,543329,57984,1663602,30208,9887
hoovejj01,J.J.,Hoover,p,1,r,r,1987,hoovejj01,543331,57985,1914484,32557,9037
horstje01,Jeremy,Horst,p,1,l,l,1985,horstje01,456662,53745,1740947,31071,596
hoskirh01,Rhys,Hoskins,h,1,r,r,1993,hoskirh01,656555,104806,2211176,35291,16472
hosmeer01,Eric,Hosmer,h,1,l,l,1989,hosmeer01,543333,57988,1669561,30993,3516
hottoto01,Tommy,Hottovy,p,1,l,l,1981,hottoto01,459415,45539,1740948,30736,7542
housetj01,TJ,House,p,1,r,l,1989,housetj01,543334,60836,2027431,32610,9121
housead01,Adrian,Houser,p,1,r,r,1993,housead01,605288,69545,1947840,32157,12718
howarry01,Ryan,Howard,h,1,l,l,1979,howarry01,429667,37145,448940,6097,2154
howeljp01,J.P.,Howell,p,1,l,l,1983,howeljp01,434442,45541,530358,6312,8245
hoyinja01,Jared,Hoying,h,1,l,r,1989,hoyinja01,592419,67020,1804525,31217,10882
hoytja01,James,Hoyt,p,1,r,r,1986,hoytja01,624586,101658,2120371,33416,14605
huch02,Chih-Wei,Hu,p,1,r,r,1993,huch02,629496,102320,2175418,35294,16419
hudsoda01,Daniel,Hudson,p,1,r,r,1987,hudsoda01,543339,57996,1697836,30376,7146
hudsoti01,Tim,Hudson,p,1,r,r,1975,hudsoti01,218596,938,132684,4084,921
huffda01,David,Huff,p,1,s,l,1984,huffda01,453307,51966,1623771,30127,4257
huffmch01,Chad,Huffman,h,1,r,r,1985,huffmch01,502151,50152,1225736,29713,5311
hugheja02,Jared,Hughes,p,1,r,r,1985,hugheja02,453172,51927,1895574,31556,9325
hughelu01,Luke,Hughes,h,1,r,r,1984,hughelu01,471863,47863,1104374,29428,4898
hugheph01,Phil,Hughes,p,1,r,r,1986,hugheph01,461833,47865,584965,28638,7450
hultzda01,Danny,Hultzen,p,1,l,l,1989,,543343,70752,1888603,32023,sa455118
humbeph01,Philip,Humber,p,1,r,r,1982,humbeph01,458950,46132,546232,28596,8586
hundlni01,Nick,Hundley,h,1,r,r,1983,hundlni01,460026,47690,1200053,29180,3376
huntece01,Cedric,Hunter,h,1,l,l,1988,huntece01,501986,50075,1208770,30288,2833
hunteto02,Tommy,Hunter,p,1,r,r,1986,hunteto02,488984,57403,1595123,29198,1157
hunteto01,Torii,Hunter,h,1,r,r,1975,hunteto01,116338,1480,10813,3723,731
hurshja01,Jason,Hursh,p,1,r,r,1991,hurshja01,592422,68590,2066312,33133,14914
hutchdr01,Drew,Hutchison,p,1,l,r,1990,hutchdr01,571800,66556,1812898,31462,10732
hwangja01,Jae-Gyun,Hwang,h,1,r,r,1987,hwangja01,666561,109151,2663269,36152,19369
hynesco01,Colt,Hynes,p,1,l,l,1985,hynesco01,518833,56482,1793609,31565,7560
iannech01,Chris,Iannetta,h,1,r,r,1983,iannech01,455104,46150,584802,28561,8267
ibarred01,Edgar,Ibarra,p,1,l,l,1989,ibarred01,500891,51671,2107837,31859,5195
iglesjo01,Jose,Iglesias,h,1,r,r,1990,iglesjo01,578428,61044,1707364,30382,10231
iglesra01,Raisel,Iglesias,p,1,r,r,1990,iglesra01,628452,102294,2135575,33618,17130
inciaen01,Ender,Inciarte,h,1,l,l,1990,inciaen01,542255,59112,1808403,31327,4922
infangr01,Gregory,Infante,p,1,r,r,1987,infangr01,500872,51654,1670551,30955,9119
infanom01,Omar,Infante,h,1,r,r,1981,infanom01,408299,1424,225374,5339,1609
ingebr01,Brandon,Inge,h,1,r,r,1977,ingebr01,276346,1425,128898,4623,470
iribahe01,Hernan,Iribarren,h,1,l,r,1984,iribahe01,454975,45604,547244,29096,4177
irwinph01,Phil,Irwin,p,1,r,r,1987,irwinph01,572947,60436,2027412,31807,9489
ishiktr01,Travis,Ishikawa,h,1,l,l,1983,ishiktr01,448170,37362,549249,6509,4793
iwakuhi01,Hisashi,Iwakuma,p,1,r,r,1981,iwakuhi01,547874,37381,1933858,30965,13048
izturce01,Cesar,Izturis,h,1,s,r,1980,izturce01,285131,364,174699,4607,656
izturma01,Maicer,Izturis,h,1,s,r,1980,izturma01,430895,37391,392082,6087,2437
jacksal01,Alex,Jackson,h,1,r,r,1995,,,,,,
jacksau01,Austin,Jackson,h,1,r,r,1987,jacksau01,457706,47939,1103265,29453,9848
jacksbr01,Brett,Jackson,h,1,l,r,1988,jacksbr01,571804,59668,1732409,30594,9632
jacksdr01,Drew,Jackson,h,1,r,r,1993,,,,,,
jacksed01,Edwin,Jackson,p,1,r,r,1983,jacksed01,429719,37412,433026,5842,1841
jacksja01,Jay,Jackson,p,1,r,r,1987,jacksja01,543351,58309,1739666,30705,7432
jackslu01,Luke,Jackson,p,1,r,r,1991,jackslu01,592426,68592,1765054,31749,11752
jacksry02,Ryan,Jackson,h,1,r,r,1988,jacksry02,474249,59197,1804463,31213,6596
jacobmi02,Mike,Jacobs,h,1,l,r,1980,jacobmi02,408312,37422,288909,23283,2231
jaimeju01,Juan,Jaime,p,1,r,r,1987,jaimeju01,462089,52076,1725226,30423,6127
janispa01,Paul,Janish,h,1,r,r,1982,janispa01,457926,46184,1099426,29130,7412
jankojo01,Jordan,Jankowski,p,1,r,r,1989,jankojo01,543357,99671,2166480,33681,13313
jankotr01,Travis,Jankowski,h,1,l,r,1991,jankotr01,608671,100300,2044387,32751,13768
janseke01,Kenley,Jansen,p,1,s,r,1987,janseke01,445276,47965,1208718,29630,3096
janssca01,Casey,Janssen,p,1,r,r,1981,janssca01,445163,46193,585620,6526,7355
jasojo01,John,Jaso,h,1,l,r,1983,jasojo01,444379,46195,1392901,29255,5887
jayjo02,Jon,Jay,h,1,l,l,1985,jayjo02,445055,52296,1661504,29691,5227
jayemy01,Myles,Jaye,p,1,s,r,1991,jayemy01,594867,68771,2216803,34912,11769
jeffrje01,Jeremy,Jeffress,p,1,r,r,1987,jeffrje01,502026,50094,1630082,30954,9490
jemioza01,Zach,Jemiola,p,1,l,r,1994,,621106,100517,2443487,36066,sa658131
jenkich01,Chad,Jenkins,p,1,r,r,1987,jenkich01,554432,66215,1737883,30612,10326
jenkity01,Tyrell,Jenkins,p,1,r,r,1992,jenkity01,592433,67022,1766183,31865,11378
jennida01,Dan,Jennings,p,1,l,l,1987,jennida01,543359,58318,1735789,30555,8073
jennide01,Desmond,Jennings,h,1,r,r,1986,jennide01,457775,51994,1623772,30493,1965
jenseky01,Kyle,Jensen,h,1,r,l,1988,jenseky01,571812,60804,1945282,32105,7706
jepseke01,Kevin,Jepsen,p,1,r,r,1984,jepseke01,448178,45544,1209013,29265,6475
jerezwi01,Williams,Jerez,p,1,l,l,1992,,605301,70455,2210214,34858,sa597797
jimenaj01,A.J.,Jimenez,h,1,r,r,1990,jimenaj01,543362,58320,1798970,31050,7077
jimence01,Cesar,Jimenez,p,1,l,l,1984,jimence01,462945,37513,549690,28612,3762
jimenel01,Eloy,Jimenez,h,1,r,r,1996,,,,,,
jimenjo02,Joe,Jimenez,p,1,r,r,1995,jimenjo02,641729,102625,2167349,33760,15761
jimenlu01,Luis,Jimenez,h,1,l,l,1982,jimenlu01,455921,31691,593240,29643,2602
jimenlu02,Luis,Jimenez,h,1,r,r,1988,jimenlu02,499864,51540,1811744,31970,6341
jimenub01,Ubaldo,Jimenez,p,1,r,r,1984,jimenub01,434622,37512,533004,28625,3374
johnsbr02,Brian,Johnson,p,1,l,l,1990,johnsbr02,598271,68307,2044522,34400,14272
johnsch01,Chase,Johnson,p,1,r,r,1992,,592438,68597,2217336,34991,sa502090
johnsch05,Chris,Johnson,h,1,r,r,1984,johnsch05,453400,52240,1599171,29616,1191
johnsda06,Dan,Johnson,h,1,l,r,1979,johnsda06,430681,37587,392909,6096,2167
johnsel02,Elliot,Johnson,h,1,s,r,1984,johnsel02,471107,37596,548997,29078,4751
johnser04,Erik,Johnson,p,1,r,r,1989,johnser04,605304,70456,1947826,32176,12520
johnsji04,Jim,Johnson,p,1,r,r,1983,johnsji04,462382,37595,580522,28531,3656
johnsjo09,Josh,Johnson,p,1,l,r,1984,johnsjo09,435178,45545,546234,6435,4567
